Latitude,Longitude,Loc. quality,Loc. date,Pass,Sat.,Frequency,Msg Date,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR #01,SENSOR #02,SENSOR #03,SENSOR #04,SENSOR #05,SENSOR #06,SENSOR #07,SENSOR #08,SENSOR #09,SENSOR #10,SENSOR #11,SENSOR #12,SENSOR #13,SENSOR #14,SENSOR #15,SENSOR #16,SENSOR #17,SENSOR #18,SENSOR #19,SENSOR #20,SENSOR #21,SENSOR #22,SENSOR #23,SENSOR #24,SENSOR #25,SENSOR #26,SENSOR #27,SENSOR #28,SENSOR #29,SENSOR #30,SENSOR #31,SENSOR #32
24.35029,-77.68066,3,02/23/2021 00:12:44,618,NP,401677545.73,02/23/2021 00:19:19,1,12,0,-125,401677545.73,-77.68066,24.35029,-77.68066,24.35029,56,3,191,283,127,24,223,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:19:19,1,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35029,-77.68066,3,02/23/2021 00:12:44,618,NP,401677545.73,02/23/2021 00:20:56,1,12,0,-125,401677545.73,-77.68066,24.35029,-77.68066,24.35029,56,3,191,283,127,24,223,82,206,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:20:56,1,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,82,206,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35029,-77.68066,3,02/23/2021 00:12:44,618,NP,401677545.73,02/23/2021 00:21:32,1,12,0,-125,401677545.73,-77.68066,24.35029,-77.68066,24.35029,56,3,191,283,127,24,223,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:21:32,1,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35029,-77.68066,3,02/23/2021 00:12:44,618,NP,401677545.73,02/23/2021 00:22:32,3,12,0,-125,401677545.73,-77.68066,24.35029,-77.68066,24.35029,56,3,191,283,127,24,223,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:22:32,3,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35029,-77.68066,3,02/23/2021 00:12:44,618,NP,401677545.73,02/23/2021 00:23:02,2,12,0,-125,401677545.73,-77.68066,24.35029,-77.68066,24.35029,56,3,191,283,127,24,223,70,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:23:02,2,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,70,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:23:32,1,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,91,211,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35107,-77.68394,2,02/23/2021 00:14:05,191,MA,401677544.07,02/23/2021 00:24:08,1,5,0,-121,401677544.07,-77.68394,24.35107,-77.68394,24.35107,56,3,275,329,230,169,168,104,138,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35168,-77.68354,B,02/23/2021 00:33:25,0,A1,401677544.05,02/23/2021 00:33:25,1,1,0,-141,401677544.05,-77.68354,24.35168,-77.68354,24.35168,6,3,2413,2677,2174,95,1693,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3516,-77.68142,B,02/23/2021 01:40:36,0,NK,401677538.07,02/23/2021 01:40:36,1,1,0,-135,401677538.07,-77.68142,24.3516,-77.68142,24.3516,8,3,4778,5524,4132,82,3494,77,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.35236,-77.6786,B,02/23/2021 03:12:47,0,NN,401677541.32,02/23/2021 03:12:47,1,1,0,-131,401677541.32,-77.6786,24.35236,-77.6786,24.35236,8,3,6622,7247,6051,78,5026,77,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.34662,-77.65104,B,02/23/2021 12:06:29,0,SR,401677534.36,02/23/2021 12:06:30,1,1,0,-130,401677534.36,-77.65104,24.34662,-77.65104,24.34662,8,3,3133,4722,2078,60,8857,32,74,192,0,0,0,0,3,255,195,0,0,0,0,0,215,74,160,0,0,0,0,0,57,255,0,0,0,0,0,170,
24.3346,-77.65875,B,02/24/2021 00:08:06,0,NP,401677525.18,02/24/2021 00:08:06,1,1,0,-133,401677525.18,-77.65875,24.3346,-77.65875,24.3346,0,3,4206,4638,3813,132,11893,83,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31655,-77.64519,B,02/24/2021 12:40:42,0,NP,401677535.99,02/24/2021 12:40:42,1,1,0,-139,401677535.99,-77.64519,24.31655,-77.64519,24.31655,0,3,4968,7211,3421,90,14049,78,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.29743,-77.67945,B,02/25/2021 11:03:56,292,SR,401677544.54,02/25/2021 11:01:30,1,2,1,-117,401677544.54,-77.67945,24.29743,-77.67945,24.29743,0,3,4435,587141,33,78,12545,32,75,0,0,0,0,0,0,16,255,23,0,0,0,0,207,74,224,0,0,0,0,0,144,255,0,0,0,0,0,79,
24.29743,-77.67945,B,02/25/2021 11:03:56,292,SR,401677544.54,02/25/2021 11:06:22,1,2,1,-117,401677544.54,-77.67945,24.29743,-77.67945,24.29743,0,3,4435,587141,33,78,12545,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30138,-77.65844,B,02/25/2021 13:34:06,0,NN,401677544.38,02/25/2021 13:34:07,1,1,0,-135,401677544.38,-77.65844,24.30138,-77.65844,24.30138,8,3,4524,19979,1024,80,12793,32,75,0,0,0,0,0,0,16,255,23,0,0,0,0,207,74,224,0,0,0,1,0,144,255,40,33,192,8,32,77,
24.29991,-77.66616,B,02/25/2021 13:37:55,0,MA,401677541.21,02/25/2021 13:37:55,1,1,0,-128,401677541.21,-77.66616,24.29991,-77.66616,24.29991,6,3,3842,14908,990,83,10864,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28516,-77.73118,B,02/26/2021 01:21:54,0,NP,401677541.49,02/26/2021 01:21:55,1,1,0,-135,401677541.49,-77.73118,24.28516,-77.73118,24.28516,6,3,755,920,619,106,368,84,65,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:21:55,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,84,65,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:22:57,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,78,48,131,220,232,208,36,89,61,5,131,78,148,22,133,20,7,203,28,211,64,255,128,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:23:28,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:25:29,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,68,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:26:11,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,90,71,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:26:42,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:27:12,2,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:27:52,3,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:28:57,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,79,51,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28511,-77.73119,2,02/26/2021 01:21:18,534,MC,401677540.44,02/26/2021 01:29:36,1,13,2,-117,401677540.44,-77.73119,24.28511,-77.73119,24.28511,48,2,463,750,285,112,211,93,76,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.28402,-77.73254,B,02/26/2021 03:08:46,0,MC,401677538.95,02/26/2021 03:08:46,1,1,0,-129,401677538.95,-77.73254,24.28402,-77.73254,24.28402,8,3,7719,8477,7028,96,3978,32,75,0,0,0,0,0,0,16,255,95,0,0,0,60,45,178,219,31,1,243,142,120,118,32,100,54,163,54,204,185,
24.29136,-77.81005,A,02/26/2021 13:19:09,106,MA,401677548.67,02/26/2021 13:18:14,1,3,1,-117,401677548.67,-77.81005,24.29136,-77.81005,24.29136,8,3,4754,76450,295,86,4846,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.29136,-77.81005,A,02/26/2021 13:19:09,106,MA,401677548.67,02/26/2021 13:19:14,1,3,1,-117,401677548.67,-77.81005,24.29136,-77.81005,24.29136,8,3,4754,76450,295,86,4846,70,46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.29136,-77.81005,A,02/26/2021 13:19:09,106,MA,401677548.67,02/26/2021 13:20:00,1,3,1,-117,401677548.67,-77.81005,24.29136,-77.81005,24.29136,8,3,4754,76450,295,86,4846,87,110,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.2916,-77.80636,B,02/26/2021 13:20:00,0,NN,401677541.72,02/26/2021 13:20:00,1,1,0,-137,401677541.72,-77.80636,24.2916,-77.80636,24.2916,6,3,4691,59061,372,86,4782,87,110,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:12:04,1,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,32,75,64,0,0,0,0,0,0,255,228,0,0,0,0,72,75,32,0,0,0,0,0,0,255,60,0,0,0,0,57,
24.31387,-77.761,2,02/27/2021 02:12:56,464,NN,401677539.63,02/27/2021 02:12:04,1,5,0,-121,401677539.63,-77.761,24.31387,-77.761,24.31387,50,3,312,739,131,66,177,32,75,64,0,0,0,0,0,0,255,228,0,0,0,0,72,75,32,0,0,0,0,0,0,255,60,0,0,0,0,57,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:12:52,1,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:13:53,1,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,68,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31387,-77.761,2,02/27/2021 02:12:56,464,NN,401677539.63,02/27/2021 02:13:53,1,5,0,-121,401677539.63,-77.761,24.31387,-77.761,24.31387,50,3,312,739,131,66,177,68,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31387,-77.761,2,02/27/2021 02:12:56,464,NN,401677539.63,02/27/2021 02:18:08,1,5,0,-121,401677539.63,-77.761,24.31387,-77.761,24.31387,50,3,312,739,131,66,177,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:18:08,1,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:18:46,1,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,11,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31387,-77.761,2,02/27/2021 02:12:56,464,NN,401677539.63,02/27/2021 02:19:48,2,5,0,-121,401677539.63,-77.761,24.31387,-77.761,24.31387,50,3,312,739,131,66,177,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31467,-77.76008,1,02/27/2021 02:12:56,109,MA,401677576.81,02/27/2021 02:19:48,2,3,0,-122,401677576.81,-77.76008,24.31467,-77.76008,24.31467,40,3,1152,3039,436,19,432,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31234,-77.76021,B,02/27/2021 03:58:14,0,NN,401677538,02/27/2021 03:58:14,1,1,0,-128,401677538,-77.76021,24.31234,-77.76021,24.31234,8,3,4642,5488,3926,78,3837,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32112,-77.7636,B,02/27/2021 23:17:15,0,NP,401677538.31,02/27/2021 23:17:15,1,1,0,-122,401677538.31,-77.7636,24.32112,-77.7636,24.32112,0,3,11556,50188,2660,78,10044,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30703,-77.72928,B,02/27/2021 23:17:15,0,A1,401677538.81,02/27/2021 23:17:15,1,1,0,-135,401677538.81,-77.72928,24.30703,-77.72928,24.30703,0,3,15410,16777,14153,104,13393,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32647,-77.71909,A,02/28/2021 00:12:05,0,MA,401677540.18,02/28/2021 00:12:05,1,1,0,-123,401677540.18,-77.71909,24.32647,-77.71909,24.32647,8,3,232,570,94,135,569,78,33,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32647,-77.71909,A,02/28/2021 00:12:05,0,MA,401677540.18,02/28/2021 00:17:16,1,1,0,-123,401677540.18,-77.71909,24.32647,-77.71909,24.32647,8,3,232,570,94,135,569,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32647,-77.71909,A,02/28/2021 00:12:05,0,MA,401677540.18,02/28/2021 00:19:30,1,1,0,-123,401677540.18,-77.71909,24.32647,-77.71909,24.32647,8,3,232,570,94,135,569,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32849,-77.7037,B,02/28/2021 01:48:56,0,MA,401677548.37,02/28/2021 01:48:57,1,1,0,-129,401677548.37,-77.7037,24.32849,-77.7037,24.32849,8,3,1357,1468,1254,91,3824,92,168,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32774,-77.71284,B,02/28/2021 02:27:12,0,MC,401677539.38,02/28/2021 02:27:12,1,1,0,-120,401677539.38,-77.71284,24.32774,-77.71284,24.32774,8,3,1759,2277,1358,86,4964,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.33276,-77.70305,B,02/28/2021 03:43:57,0,NN,401677549.31,02/28/2021 03:43:58,1,1,0,-131,401677549.31,-77.70305,24.33276,-77.70305,24.33276,8,2,2071,2589,1655,76,5847,94,178,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31481,-77.75969,2,02/28/2021 09:31:25,439,SR,401677538.27,02/28/2021 09:30:26,1,5,0,-131,401677538.27,-77.75969,24.31481,-77.75969,24.31481,58,3,486,2497,94,160,1288,102,140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31481,-77.75969,2,02/28/2021 09:31:25,439,SR,401677538.27,02/28/2021 09:30:56,1,5,0,-131,401677538.27,-77.75969,24.31481,-77.75969,24.31481,58,3,486,2497,94,160,1288,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31481,-77.75969,2,02/28/2021 09:31:25,439,SR,401677538.27,02/28/2021 09:31:25,1,5,0,-131,401677538.27,-77.75969,24.31481,-77.75969,24.31481,58,3,486,2497,94,160,1288,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31481,-77.75969,2,02/28/2021 09:31:25,439,SR,401677538.27,02/28/2021 09:37:10,1,5,0,-131,401677538.27,-77.75969,24.31481,-77.75969,24.31481,58,3,486,2497,94,160,1288,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31481,-77.75969,2,02/28/2021 09:31:25,439,SR,401677538.27,02/28/2021 09:37:45,1,5,0,-131,401677538.27,-77.75969,24.31481,-77.75969,24.31481,58,3,486,2497,94,160,1288,10,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3129,-77.76224,B,02/28/2021 09:51:27,30,A1,401677535.52,02/28/2021 09:51:12,1,2,0,-127,401677535.52,-77.76224,24.3129,-77.76224,24.3129,6,3,813,1331,496,47,1475,109,163,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3129,-77.76224,B,02/28/2021 09:51:27,30,A1,401677535.52,02/28/2021 09:51:43,1,2,0,-127,401677535.52,-77.76224,24.3129,-77.76224,24.3129,6,3,813,1331,496,47,1475,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31038,-77.71916,B,02/28/2021 23:02:33,0,A1,401677543.57,02/28/2021 23:02:33,1,1,0,-137,401677543.57,-77.71916,24.31038,-77.71916,24.31038,0,3,5345,5913,4831,86,10942,70,73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31981,-77.73415,B,02/28/2021 23:02:33,0,NP,401677548.25,02/28/2021 23:02:33,1,1,0,-126,401677548.25,-77.73415,24.31981,-77.73415,24.31981,0,2,3831,6719,2184,99,10833,67,62,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3468,-77.69199,A,02/28/2021 23:29:35,536,SR,401677544.7,02/28/2021 23:29:01,1,3,0,-126,401677544.7,-77.69199,24.3468,-77.69199,24.3468,6,3,599,1683,213,23,1665,82,224,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3468,-77.69199,A,02/28/2021 23:29:35,536,SR,401677544.7,02/28/2021 23:30:09,1,3,0,-126,401677544.7,-77.69199,24.3468,-77.69199,24.3468,6,3,599,1683,213,23,1665,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.3468,-77.69199,A,02/28/2021 23:29:35,536,SR,401677544.7,02/28/2021 23:37:57,1,3,0,-126,401677544.7,-77.69199,24.3468,-77.69199,24.3468,6,3,599,1683,213,23,1665,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31288,-77.72485,3,03/01/2021 00:52:27,444,NK,401677539.53,03/01/2021 00:48:53,1,6,0,-122,401677539.53,-77.72485,24.31288,-77.72485,24.31288,58,3,186,336,102,82,213,93,242,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31288,-77.72485,3,03/01/2021 00:52:27,444,NK,401677539.53,03/01/2021 00:49:38,1,6,0,-122,401677539.53,-77.72485,24.31288,-77.72485,24.31288,58,3,186,336,102,82,213,102,247,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31288,-77.72485,3,03/01/2021 00:52:27,444,NK,401677539.53,03/01/2021 00:51:12,1,6,0,-122,401677539.53,-77.72485,24.31288,-77.72485,24.31288,58,3,186,336,102,82,213,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.32173,-77.72046,B,03/01/2021 00:52:27,34,NK,401677532.56,03/01/2021 00:52:10,1,2,0,-122,401677532.56,-77.72046,24.32173,-77.72046,24.32173,8,3,826,1985,343,161,2221,32,75,128,0,0,0,0,0,0,255,48,0,0,0,82,240,43,13,32,147,105,47,224,54,20,1,206,100,7,199,176,
24.32173,-77.72046,B,03/01/2021 00:52:27,34,NK,401677532.56,03/01/2021 00:52:44,1,2,0,-122,401677532.56,-77.72046,24.32173,-77.72046,24.32173,8,3,826,1985,343,161,2221,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31288,-77.72485,3,03/01/2021 00:52:27,444,NK,401677539.53,03/01/2021 00:56:17,1,6,0,-122,401677539.53,-77.72485,24.31288,-77.72485,24.31288,58,3,186,336,102,82,213,103,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30988,-77.71376,B,03/01/2021 01:30:36,214,MA,401677540.27,03/01/2021 01:27:03,1,2,0,-123,401677540.27,-77.71376,24.30988,-77.71376,24.30988,7,3,902,4307,188,53,1959,82,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31751,-77.72309,B,03/01/2021 01:30:36,0,MA,401677536.94,03/01/2021 01:30:37,1,1,0,-123,401677536.94,-77.72309,24.31751,-77.72309,24.31751,8,3,1141,1501,867,155,3210,109,139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30204,-77.71628,B,03/01/2021 01:55:34,0,NN,401677533.12,03/01/2021 01:55:35,1,1,0,-121,401677533.12,-77.71628,24.30204,-77.71628,24.30204,6,3,958,1745,525,60,2688,32,75,128,0,0,0,0,0,0,255,48,0,0,0,0,160,75,96,0,0,0,0,0,0,255,119,0,0,0,0,181,
24.24272,-77.74625,B,03/01/2021 09:05:44,0,SR,401677552.06,03/01/2021 09:05:44,1,1,0,-138,401677552.06,-77.74625,24.24272,-77.74625,24.24272,8,3,2793,3464,2252,53,7896,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.31864,-77.68837,B,03/01/2021 23:03:03,41,SR,401677540.43,03/01/2021 23:02:43,1,2,1,-118,401677540.43,-77.68837,24.31864,-77.68837,24.31864,0,3,907,3650,225,12,2546,32,75,128,0,0,0,0,0,0,255,48,0,0,0,0,160,75,96,0,0,0,0,0,0,255,119,0,0,0,0,181,
24.31864,-77.68837,B,03/01/2021 23:03:03,41,SR,401677540.43,03/01/2021 23:03:25,1,2,1,-118,401677540.43,-77.68837,24.31864,-77.68837,24.31864,0,3,907,3650,225,12,2546,74,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.25591,-77.70932,B,03/02/2021 11:59:27,44,MA,401677522.56,03/02/2021 11:59:05,1,2,0,-130,401677522.56,-77.70932,24.25591,-77.70932,24.25591,0,3,2751,7633,991,20,7776,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.25591,-77.70932,B,03/02/2021 11:59:27,44,MA,401677522.56,03/02/2021 11:59:50,1,2,0,-130,401677522.56,-77.70932,24.25591,-77.70932,24.25591,0,3,2751,7633,991,20,7776,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30665,-77.66895,B,03/02/2021 22:34:58,0,SR,401677517.83,03/02/2021 22:34:59,1,1,0,-131,401677517.83,-77.66895,24.30665,-77.66895,24.30665,8,3,4989,8483,2934,13,14110,88,47,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.30699,-77.70107,B,03/02/2021 22:34:58,0,A1,401677499.94,03/02/2021 22:34:59,1,1,0,-131,401677499.94,-77.70107,24.30699,-77.70107,24.30699,0,3,4915,15677,1540,12,13899,88,47,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.43172,-77.72349,1,03/02/2021 23:56:43,0,NK,401677540.87,03/02/2021 23:56:43,1,1,0,-135,401677540.87,-77.72349,24.43172,-77.72349,24.43172,47,3,620,1537,250,78,273,97,53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.43172,-77.72349,1,03/02/2021 23:56:43,0,NK,401677540.87,03/03/2021 00:01:06,1,1,0,-135,401677540.87,-77.72349,24.43172,-77.72349,24.43172,47,3,620,1537,250,78,273,92,84,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.43172,-77.72349,1,03/02/2021 23:56:43,0,NK,401677540.87,03/03/2021 00:03:23,1,1,0,-135,401677540.87,-77.72349,24.43172,-77.72349,24.43172,47,3,620,1537,250,78,273,104,138,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.43172,-77.72349,1,03/02/2021 23:56:43,0,NK,401677540.87,03/03/2021 00:04:35,1,1,0,-135,401677540.87,-77.72349,24.43172,-77.72349,24.43172,47,3,620,1537,250,78,273,10,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.43172,-77.72349,1,03/02/2021 23:56:43,0,NK,401677540.87,03/03/2021 00:05:05,1,1,0,-135,401677540.87,-77.72349,24.43172,-77.72349,24.43172,47,3,620,1537,250,78,273,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.4217,-77.73199,B,03/03/2021 00:24:06,397,NP,401677542.53,03/03/2021 00:17:30,1,2,0,-125,401677542.53,-77.73199,24.4217,-77.73199,24.4217,6,3,2111,17032,261,115,1455,90,88,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.4217,-77.73199,B,03/03/2021 00:24:06,397,NP,401677542.53,03/03/2021 00:24:07,1,2,0,-125,401677542.53,-77.73199,24.4217,-77.73199,24.4217,6,3,2111,17032,261,115,1455,97,135,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.58356,-77.84321,B,03/03/2021 10:40:52,0,A1,401677462.99,03/03/2021 10:40:53,1,1,0,-131,401677462.99,-77.84321,24.58356,-77.84321,24.58356,8,3,11619,20924,6452,81,8074,32,76,64,0,0,0,0,0,0,255,32,0,0,0,0,45,76,32,0,0,0,0,0,0,255,35,0,0,0,0,142,
24.99153,-78.0141,B,03/04/2021 02:44:02,0,MC,401677491.24,03/04/2021 02:44:02,1,1,0,-128,401677491.24,-78.0141,24.99153,-78.0141,24.99153,0,2,9225,11167,7620,88,14018,99,141,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.44767,-77.74142,B,03/04/2021 11:01:26,0,NP,401677542.33,03/04/2021 11:01:27,1,1,0,-126,401677542.33,-77.74142,24.44767,-77.74142,24.44767,8,3,7924,30482,2059,102,14632,22,75,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.53605,-77.826,B,03/05/2021 02:14:07,0,MC,401677534.12,03/05/2021 02:14:08,1,1,0,-120,401677534.12,-77.826,24.53605,-77.826,24.53605,0,3,13947,29922,6501,100,18295,64,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
