Depth,Distance,TealeX,TealeY,ATOScal
-24.829414,770.464218,-176250,-156611.5809,407.1990197
-22.857384,673.848147,-176150,-156611.5809,407.1935714
-20.988516,578.383556,-176050,-156611.5809,407.1881231
-14.852735,484.751226,-175950,-156611.5809,407.1826748
-14.854649,394.258752,-175850,-156611.5809,407.1772265
-13.525625,305.423162,-175750,-156611.5809,407.1717781
-6,213.643569,-175650,-156611.5809,406.8193932
-6,124.876782,-175550,-156611.5809,406.8035486
-1,57.632544,-175450,-156611.5809,406.787704
-1,16.587033,-175350,-156611.5809,406.7718594
-71,2034.962901,-178250,-156511.5809,411.823024
-71,1959.454448,-178150,-156511.5809,411.660913
-65,1886.226248,-178050,-156511.5809,411.4988019
-65,1815.554236,-177950,-156511.5809,411.3366909
-60,1747.748526,-177850,-156511.5809,411.1745798
-55.327148,1683.155559,-177750,-156511.5809,411.0124688
-58.098984,1622.159166,-177650,-156511.5809,410.8503578
-56.071404,1565.179889,-177550,-156511.5809,410.6882467
-54.231133,1512.671746,-177450,-156511.5809,410.5261357
-51.606796,1465.115537,-177350,-156511.5809,410.3640246
-48.959141,1423.007822,-177250,-156511.5809,410.2019136
-44.971798,1376.428809,-177150,-156511.5809,410.0398026
-39.346992,1320.437975,-177050,-156511.5809,409.7991845
-37.263557,1269.864807,-176950,-156511.5809,409.6301551
-35.450077,1225.380271,-176850,-156511.5809,409.4611257
-35.035355,1187.668721,-176750,-156511.5809,409.2920962
-32.941406,1157.392401,-176650,-156511.5809,409.1230668
-30.959726,1086.007266,-176550,-156511.5809,406.7899917
-29.238554,989.882819,-176450,-156511.5809,406.7741471
-27.29711,894.608411,-176350,-156511.5809,406.7583025
-25.460234,800.487615,-176250,-156511.5809,406.7424579
-24.143595,707.980674,-176150,-156511.5809,406.7266133
-21.888634,617.812955,-176050,-156511.5809,406.7107687
-17.841328,528.026941,-175950,-156511.5809,406.6949241
-15.579961,437.206767,-175850,-156511.5809,406.6790795
-12.645586,347.949805,-175750,-156511.5809,406.6632349
-6,264.888107,-175650,-156511.5809,406.6473903
-6,196.817564,-175550,-156511.5809,406.6315457
-1,142.631085,-175450,-156511.5809,406.6157011
-1,77.325102,-175350,-156511.5809,406.5998565
-63,1956.949755,-178050,-156411.5809,411.4163628
-63,1888.925639,-177950,-156411.5809,411.2542517
-59,1823.849718,-177850,-156411.5809,411.0921407
-50.663788,1762.048671,-177750,-156411.5809,410.9300296
-55.439728,1703.878882,-177650,-156411.5809,410.7679186
-54.746834,1649.724514,-177550,-156411.5809,410.6058076
-52.94051,1599.993343,-177450,-156411.5809,410.4436965
-49.944725,1555.109778,-177350,-156411.5809,410.2815855
-48.775391,1515.504585,-177250,-156411.5809,410.1194744
-43.391056,1458.716122,-177150,-156411.5809,409.8937136
-38.522385,1406.006012,-177050,-156411.5809,409.7246842
-40.35918,1358.62176,-176950,-156411.5809,409.5556547
-38.116329,1317.138288,-176850,-156411.5809,409.3866253
-35.685585,1282.128484,-176750,-156411.5809,409.2175959
-33.333164,1210.834786,-176650,-156411.5809,406.6338335
-31.748632,1116.502168,-176550,-156411.5809,406.6179889
-29.844805,1023.246454,-176450,-156411.5809,406.6021443
-28.245077,931.391173,-176350,-156411.5809,406.5862997
-25.376835,841.39511,-176250,-156411.5809,406.5704551
-22.678749,751.211444,-176150,-156411.5809,406.5546105
-19.363281,660.79947,-176050,-156411.5809,406.5387659
-17.651485,571.440218,-175950,-156411.5809,406.5229213
-15.505781,485.428229,-175850,-156411.5809,406.5070767
-14.02086,405.878317,-175750,-156411.5809,406.4912321
-10.040078,336.641451,-175650,-156411.5809,406.4753875
-8,280.195409,-175550,-156411.5809,406.4595429
-2,187.79668,-175450,-156411.5809,406.4436983
-2,93.165304,-175350,-156411.5809,406.4278537
0,19.917308,-175250,-156411.5809,406.4120091
-63,2030.136752,-178050,-156311.5809,411.3339236
-63,1964.648303,-177950,-156311.5809,411.1718126
-59,1902.164735,-177850,-156311.5809,411.0097015
-59,1842.9917,-177750,-156311.5809,410.8475905
-54.498592,1787.458008,-177650,-156311.5809,410.6854794
-49.497108,1735.912975,-177550,-156311.5809,410.5233684
-50.628983,1688.721878,-177450,-156311.5809,410.3612574
-47.883671,1646.259186,-177350,-156311.5809,410.1991463
-47.050819,1597.54468,-177250,-156311.5809,410.0370353
-41.092342,1543.09727,-177150,-156311.5809,409.8192133
-42.743435,1493.368463,-177050,-156311.5809,409.6501838
-40.641758,1448.844211,-176950,-156311.5809,409.4811544
-38.6675,1410.017634,-176850,-156311.5809,409.3121249
-34.835663,1338.96601,-176750,-156311.5809,406.4776752
-33.803474,1246.309026,-176650,-156311.5809,406.4618306
-31.936993,1154.877656,-176550,-156311.5809,406.445986
-29.116875,1064.987612,-176450,-156311.5809,406.4301414
-27.598164,974.589563,-176350,-156311.5809,406.4142968
-24.624374,884.3993,-176250,-156311.5809,406.3984522
-22.082773,794.996087,-176150,-156311.5809,406.3826076
-20.406523,707.895064,-176050,-156311.5809,406.366763
-19.087696,624.669564,-175950,-156311.5809,406.3509184
-14.885899,547.091132,-175850,-156311.5809,406.3350738
-13.763281,477.407351,-175750,-156311.5809,406.3192292
-11.276328,408.571398,-175650,-156311.5809,406.3033846
-8.144688,316.769266,-175550,-156311.5809,406.28754
-2,231.473088,-175450,-156311.5809,406.2716954
-2,156.762717,-175350,-156311.5809,406.2558508
0,82.40235,-175250,-156311.5809,406.2400062
-59,1982.431226,-177850,-156211.5809,410.9272624
-59,1925.726172,-177750,-156211.5809,410.7651513
-53.790665,1872.647595,-177650,-156211.5809,410.6030403
-51.747227,1823.512199,-177550,-156211.5809,410.4409292
-51.71336,1778.646808,-177450,-156211.5809,410.2788182
-48.862579,1736.791664,-177350,-156211.5809,410.1167072
-47.034962,1680.906144,-177250,-156211.5809,409.9137423
-44.969296,1629.246956,-177150,-156211.5809,409.7447129
-42.889217,1582.228121,-177050,-156211.5809,409.5756835
-40.893555,1540.274653,-176950,-156211.5809,406.3373616
-39.169258,1469.537026,-176850,-156211.5809,406.321517
-34.633671,1378.403165,-176750,-156211.5809,406.3056724
-32.856564,1288.585076,-176650,-156211.5809,406.2898278
-31.464531,1198.053003,-176550,-156211.5809,406.2739832
-25.881601,1108.001943,-176450,-156211.5809,406.2581386
-26.328711,1018.574314,-176350,-156211.5809,406.242294
-23.03289,930.908307,-176250,-156211.5809,406.2264494
-20.532343,845.982813,-176150,-156211.5809,406.2106048
-20.884726,764.711424,-176050,-156211.5809,406.1947602
-18.861094,688.389574,-175950,-156211.5809,406.1789156
-16.367422,618.472386,-175850,-156211.5809,406.163071
-13.94082,540.375575,-175750,-156211.5809,406.1472264
-11.016953,453.230563,-175650,-156211.5809,406.1313818
-8,371.40546,-175550,-156211.5809,405.8823962
-3,297.791364,-175450,-156211.5809,405.8672862
-3,204.537217,-175350,-156211.5809,405.8521762
-1,108.339474,-175250,-156211.5809,405.8370662
-1,14.19756,-175150,-156211.5809,405.8219562
-59,2064.421578,-177850,-156111.5809,410.8448232
-59,2010.030889,-177750,-156111.5809,410.6827122
-55,1959.237581,-177650,-156111.5809,410.5206011
-53.901093,1912.328326,-177550,-156111.5809,410.3584901
-51.379921,1869.595505,-177450,-156111.5809,410.196379
-48.277149,1819.269563,-177350,-156111.5809,410.034268
-46.183205,1765.996015,-177250,-156111.5809,409.839242
-45.431953,1716.898979,-177150,-156111.5809,409.6702125
-40.788166,1672.346341,-177050,-156111.5809,406.1812034
-40.019413,1601.951363,-176950,-156111.5809,406.1653588
-33.226681,1512.1853,-176850,-156111.5809,406.1495142
-30.884453,1421.561529,-176750,-156111.5809,406.1336696
-31.685976,1331.605981,-176650,-156111.5809,405.8725169
-32.377655,1242.162827,-176550,-156111.5809,405.8574069
-27.208046,1154.151261,-176450,-156111.5809,405.8422969
-30.14496,1068.251738,-176350,-156111.5809,405.8271869
-26.881016,985.016963,-176250,-156111.5809,405.8120769
-22.431953,905.182336,-176150,-156111.5809,405.7969669
-22.251446,825.773162,-176050,-156111.5809,405.7818569
-19.443085,728.082919,-175950,-156111.5809,405.7667469
-16.398829,631.116596,-175850,-156111.5809,405.7516369
-14.320391,535.267765,-175750,-156111.5809,405.7365269
-10.808437,441.265228,-175650,-156111.5809,405.7214169
-8,350.597238,-175550,-156111.5809,405.7063069
-3,262.876703,-175450,-156111.5809,405.6911969
-3,175.84009,-175350,-156111.5809,405.6760869
-1,92.243348,-175250,-156111.5809,405.6609769
-1,0.677114,-175150,-156111.5809,405.6458669
-52.731483,1958.069973,-177450,-156011.5809,410.1139399
-49.714806,1903.428013,-177350,-156011.5809,409.9337711
-45.114765,1852.576148,-177250,-156011.5809,409.7647416
-43.291447,1805.834589,-177150,-156011.5809,405.7719777
-37.188007,1735.787218,-177050,-156011.5809,405.7568677
-33.640938,1645.096764,-176950,-156011.5809,405.7417577
-33.510662,1555.210812,-176850,-156011.5809,405.7266477
-29.58707,1465.756919,-176750,-156011.5809,405.7115377
-27.81547,1377.512246,-176650,-156011.5809,405.6964277
-30.366133,1290.982816,-176550,-156011.5809,405.6813177
-29.362267,1206.537722,-176450,-156011.5809,405.6662077
-29.649883,1110.925819,-176350,-156011.5809,405.6510977
-26.167461,1011.117994,-176250,-156011.5809,405.6359877
-23.232422,911.352303,-176150,-156011.5809,405.6208777
-20.199181,811.644283,-176050,-156011.5809,405.6057677
-16.786093,712.018162,-175950,-156011.5809,405.5906577
-13.035742,612.513906,-175850,-156011.5809,405.5755477
-13.236485,513.202403,-175750,-156011.5809,405.5604377
-9.2825,414.222317,-175650,-156011.5809,405.5453277
-8.92125,315.885343,-175550,-156011.5809,405.5302177
-4,219.059287,-175450,-156011.5809,405.5151077
-4,127.241283,-175350,-156011.5809,405.4999977
0,40.055216,-175250,-156011.5809,405.4848877
-51,2041.405026,-177450,-155911.5809,410.0315007
-52.619648,1989.05371,-177350,-155911.5809,405.6261084
-46.847069,1940.447073,-177250,-155911.5809,405.6109984
-44.42836,1868.649123,-177150,-155911.5809,405.5958884
-42.53965,1778.816138,-177050,-155911.5809,405.5807784
-37.977383,1689.354374,-176950,-155911.5809,405.5656684
-36.655117,1600.941862,-176850,-155911.5809,405.5505584
-33.137264,1509.373253,-176750,-155911.5809,405.5354484
-35.000313,1409.40095,-176650,-155911.5809,405.5203384
-31.114063,1309.432877,-176550,-155911.5809,405.5052284
-31.804022,1209.470083,-176450,-155911.5809,405.4901184
-29.531719,1109.513994,-176350,-155911.5809,405.4750084
-28.300079,1009.566602,-176250,-155911.5809,405.4598984
-22.051485,909.630775,-176150,-155911.5809,405.4447884
-18.886641,809.710793,-176050,-155911.5809,405.4296784
-18.85211,709.813349,-175950,-155911.5809,405.4145684
-15.265586,609.949515,-175850,-155911.5809,405.3994584
-9.401093,510.139033,-175750,-155911.5809,405.3843484
-8.955859,410.420826,-175650,-155911.5809,405.3692384
-8.830781,310.883702,-175550,-155911.5809,405.3541284
-4,211.783139,-175450,-155911.5809,405.3390184
-4,114.260753,-175350,-155911.5809,404.5747267
0,14.715376,-175250,-155911.5809,404.4720949
-44.458984,2002.421792,-177250,-155811.5809,405.4349092
-45.611095,1912.954013,-177150,-155811.5809,405.4197992
-44.005154,1813.963196,-177050,-155811.5809,405.4046892
-40.523048,1714.253744,-176950,-155811.5809,405.3895792
-36.770626,1614.580231,-176850,-155811.5809,405.3744692
-34.127266,1514.949749,-176750,-155811.5809,405.3593592
-31.948868,1415.371388,-176650,-155811.5809,405.3442492
-34.406445,1315.856978,-176550,-155811.5809,405.3291392
-33.755547,1216.422216,-176450,-155811.5809,405.3140292
-30.413124,1117.088371,-176350,-155811.5809,405.2989192
-28.765976,1017.884989,-176250,-155811.5809,405.2838092
-25.959141,918.854326,-176150,-155811.5809,405.2686992
-23.999296,820.058958,-176050,-155811.5809,405.2535892
-16.048712,721.595535,-175950,-155811.5809,405.2384792
-15.836367,622.937293,-175850,-155811.5809,405.2233692
-13.33336,524.595898,-175750,-155811.5809,405.2082592
-9,427.025574,-175650,-155811.5809,404.7466824
-9,330.90909,-175550,-155811.5809,404.6440506
-5,238.014308,-175450,-155811.5809,404.5414188
-5,141.995845,-175350,-155811.5809,404.438787
0,42.618476,-175250,-155811.5809,404.3361552
-45,2022.602472,-177250,-155711.5809,405.25882
-44.832462,1923.310735,-177150,-155711.5809,405.24371
-42.143436,1824.09638,-177050,-155711.5809,405.2286
-39.639767,1724.972761,-176950,-155711.5809,405.21349
-38.117733,1625.956472,-176850,-155711.5809,405.19838
-35.038517,1527.068391,-176750,-155711.5809,405.18327
-32.841759,1428.335147,-176650,-155711.5809,405.16816
-36.632736,1329.791229,-176550,-155711.5809,405.15305
-32.505783,1231.212898,-176450,-155711.5809,405.13794
-31.012148,1132.711431,-176350,-155711.5809,405.12283
-27.446095,1034.497545,-176250,-155711.5809,405.10772
-24.465704,936.661708,-176150,-155711.5809,405.09261
-22.525391,839.33613,-176050,-155711.5809,405.0775
-18.454258,742.721431,-175950,-155711.5809,404.9186381
-17.014141,644.636568,-175850,-155711.5809,404.8160063
-12.168281,545.205065,-175750,-155711.5809,404.7133745
-10.022461,445.910733,-175650,-155711.5809,404.6107427
-9,347.021901,-175550,-155711.5809,404.5081109
-5,249.022124,-175450,-155711.5809,404.4054791
-5,153.622384,-175350,-155711.5809,404.3028473
0,66.195697,-175250,-155711.5809,404.2002155
0,64.287778,-168650,-155711.5809,376.0014799
0,80.041871,-168550,-155711.5809,375.8191697
0,90.167309,-168450,-155711.5809,375.6368595
-4.1625,91.067644,-168350,-155711.5809,375.4545492
0.260977,82.8921,-168250,-155711.5809,375.272239
0,74.928744,-168150,-155711.5809,375.0899287
0,58.184602,-168050,-155711.5809,374.9076185
0,43.472964,-167950,-155711.5809,374.7253083
0,23.161987,-167850,-155711.5809,375.1452272
0,7.681016,-167750,-155711.5809,374.9884671
-38,2036.611374,-177250,-155611.5809,405.0827307
-39.981018,1938.037489,-177150,-155611.5809,405.0676207
-40.091446,1839.488931,-177050,-155611.5809,405.0525107
-39.378242,1740.939262,-176950,-155611.5809,405.0374007
-36.615509,1642.564915,-176850,-155611.5809,405.0222907
-35.174919,1544.399393,-176750,-155611.5809,405.0071807
-37.336639,1446.485212,-176650,-155611.5809,404.9920707
-36.830002,1348.877108,-176550,-155611.5809,404.9769607
-34.759026,1251.646691,-176450,-155611.5809,404.9618507
-27.771524,1153.002733,-176350,-155611.5809,404.9467407
-27.512423,1054.041327,-176250,-155611.5809,404.9316307
-23.094688,955.296257,-176150,-155611.5809,404.9879619
-22.537851,856.842317,-176050,-155611.5809,404.8853301
-21.514023,758.792841,-175950,-155611.5809,404.7826983
-20.024961,661.32775,-175850,-155611.5809,404.6800665
-18.846251,564.749689,-175750,-155611.5809,404.5774347
-12.130117,469.60625,-175650,-155611.5809,404.4748029
-11.927773,376.98521,-175550,-155611.5809,404.3721711
-6,285.757586,-175450,-155611.5809,404.2695393
-6,192.438495,-175350,-155611.5809,404.1669075
-1,110.7927,-175250,-155611.5809,404.0642757
-1,35.902785,-175150,-155611.5809,403.9616439
0,7.242205,-168950,-155611.5809,376.167102
-2,52.59723,-168850,-155611.5809,376.0410485
-2,92.572574,-168750,-155611.5809,375.9149951
-4,117.519889,-168650,-155611.5809,376.0761703
-4,179.914165,-168550,-155611.5809,375.8938601
-5,190.06678,-168450,-155611.5809,375.7115498
-5,190.914583,-168350,-155611.5809,375.5292396
-7.596601,181.899166,-168250,-155611.5809,375.3469293
-7.500586,173.94615,-168150,-155611.5809,375.1646191
-7.534258,155.472802,-168050,-155611.5809,374.9823089
-7.321719,142.373744,-167950,-155611.5809,375.1936556
-5.700508,119.187978,-167850,-155611.5809,375.0368955
-4,104.659006,-167750,-155611.5809,374.8801354
-2,78.506329,-167650,-155611.5809,374.7233753
-2,61.66412,-167550,-155611.5809,374.5666152
-1,40.200969,-167450,-155611.5809,374.409855
-38,2054.301292,-177250,-155511.5809,404.9066415
-32.669689,1956.349606,-177150,-155511.5809,404.8915315
-33.206951,1858.616089,-177050,-155511.5809,404.8764215
-35.354103,1761.130898,-176950,-155511.5809,404.8613115
-38.477657,1662.278514,-176850,-155511.5809,404.8462015
-34.26738,1563.572089,-176750,-155511.5809,404.8310915
-35.853634,1465.041124,-176650,-155511.5809,404.8159815
-35.950745,1366.723569,-176550,-155511.5809,404.8008715
-27.201876,1268.669039,-176450,-155511.5809,405.1599176
-31.941835,1170.943615,-176350,-155511.5809,405.0572858
-27.97086,1073.637168,-176250,-155511.5809,404.954654
-23.132265,976.874908,-176150,-155511.5809,404.8520222
-21.198984,880.836196,-176050,-155511.5809,404.7493904
-21.345625,785.786372,-175950,-155511.5809,404.6467586
-21.039999,692.132965,-175850,-155511.5809,404.5441268
-14.969453,600.529649,-175750,-155511.5809,404.441495
-15.356524,507.653954,-175650,-155511.5809,404.3388632
-12.702461,416.038116,-175550,-155511.5809,404.2362314
-8.568125,318.352054,-175450,-155511.5809,404.1335996
-6,219.198836,-175350,-155511.5809,404.0309678
-1,121.442287,-175250,-155511.5809,403.9941169
-1,26.604956,-175150,-155511.5809,403.9499242
0,22.697642,-168950,-155511.5809,376.3003858
-2,122.447886,-168850,-155511.5809,376.1743323
-2,187.341566,-168750,-155511.5809,376.0482789
-4,208.539997,-168650,-155511.5809,375.9222254
-4,257.570288,-168550,-155511.5809,375.9685504
-5,289.788823,-168450,-155511.5809,375.7862402
-5,290.703309,-168350,-155511.5809,375.6039299
-8.880351,281.181193,-168250,-155511.5809,375.4216197
-9.339415,271.935868,-168150,-155511.5809,375.2393095
-9.467109,254.680582,-168050,-155511.5809,375.0569992
-9.25,242.102178,-167950,-155511.5809,375.085324
-8.447461,217.721118,-167850,-155511.5809,374.9285638
-8.040625,200.130052,-167750,-155511.5809,374.7718037
-8.235547,175.827767,-167650,-155511.5809,374.6150436
-7.076406,160.874947,-167550,-155511.5809,374.4582835
-1,130.23964,-167450,-155511.5809,374.3015234
-1,81.473454,-167350,-155511.5809,373.7903845
0,41.806994,-167250,-155511.5809,373.6292922
-33.922459,1974.867097,-177150,-155411.5809,404.7154422
-37.028282,1876.616069,-177050,-155411.5809,404.7003322
-36.254807,1778.560004,-176950,-155411.5809,404.6852222
-38.757931,1680.733026,-176850,-155411.5809,404.6701122
-39.339336,1583.177604,-176750,-155411.5809,405.3318733
-39.463634,1485.947221,-176650,-155411.5809,405.2292415
-32.093399,1389.110133,-176550,-155411.5809,405.1266097
-29.80414,1292.754725,-176450,-155411.5809,405.0239779
-30.992929,1196.997326,-176350,-155411.5809,404.9213461
-26.823399,1101.993837,-176250,-155411.5809,404.8187143
-24.776445,1007.957457,-176150,-155411.5809,404.7160825
-23.771601,915.186349,-176050,-155411.5809,404.6134507
-22.63125,823.645859,-175950,-155411.5809,404.5108189
-19.334454,728.327687,-175850,-155411.5809,404.4081871
